cohort_date,cohort_size,retained_d1,retained_d7,retained_d14,retained_d30,d1_retention,d7_retention,d14_retention,d30_retention,avg_level_gain_7d,avg_active_days_7d,avg_observations_7d
2006-02-27,83,26,10,8,4,0.3132530120481928,0.12048192771084337,0.0963855421686747,0.04819277108433735,3.216867469879518,1.9879518072289157,21.542168674698797
2006-02-28,127,42,21,12,15,0.33070866141732286,0.16535433070866143,0.09448818897637795,0.11811023622047244,4.582677165354331,2.2283464566929134,46.41732283464567
2006-03-01,80,24,14,10,3,0.3,0.175,0.125,0.0375,3.975,2.2625,42.8375
2006-03-02,66,24,8,8,5,0.36363636363636365,0.12121212121212122,0.12121212121212122,0.07575757575757576,4.515151515151516,2.4242424242424243,42.196969696969695
2006-03-03,84,25,8,5,4,0.2976190476190476,0.09523809523809523,0.05952380952380952,0.047619047619047616,3.7023809523809526,2.0952380952380953,28.0
2006-03-04,108,36,10,9,5,0.3333333333333333,0.09259259259259259,0.08333333333333333,0.046296296296296294,3.814814814814815,2.064814814814815,27.00925925925926
2006-03-05,100,32,12,12,10,0.32,0.12,0.12,0.1,3.42,2.03,28.28
2006-03-06,67,27,8,7,9,0.40298507462686567,0.11940298507462686,0.1044776119402985,0.13432835820895522,4.7611940298507465,2.388059701492537,39.92537313432836
2006-03-07,81,23,9,7,2,0.2839506172839506,0.1111111111111111,0.08641975308641975,0.024691358024691357,3.3703703703703702,2.1604938271604937,19.950617283950617
2006-03-08,83,21,22,14,9,0.25301204819277107,0.26506024096385544,0.1686746987951807,0.10843373493975904,4.0843373493975905,2.3734939759036147,38.74698795180723
2006-03-09,58,14,9,7,4,0.2413793103448276,0.15517241379310345,0.1206896551724138,0.06896551724137931,4.741379310344827,2.1551724137931036,54.724137931034484
2006-03-10,73,21,14,7,1,0.2876712328767123,0.1917808219178082,0.0958904109589041,0.0136986301369863,3.3698630136986303,2.1232876712328768,39.83561643835616
2006-03-11,83,13,14,8,5,0.1566265060240964,0.1686746987951807,0.0963855421686747,0.060240963855421686,3.0963855421686746,1.6626506024096386,17.481927710843372
2006-03-12,35,5,4,4,2,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.05714285714285714,3.6,1.9714285714285715,31.885714285714286
2006-03-13,80,30,13,14,8,0.375,0.1625,0.175,0.1,4.5125,2.6,75.7375
2006-03-14,92,33,13,9,5,0.358695652173913,0.14130434782608695,0.09782608695652174,0.05434782608695652,4.141304347826087,2.0869565217391304,38.29347826086956
2006-03-15,94,22,14,8,7,0.23404255319148937,0.14893617021276595,0.0851063829787234,0.07446808510638298,3.4148936170212765,2.095744680851064,28.819148936170212
2006-03-16,63,23,8,8,6,0.36507936507936506,0.12698412698412698,0.12698412698412698,0.09523809523809523,4.222222222222222,2.3968253968253967,47.61904761904762
2006-03-17,63,20,10,9,5,0.31746031746031744,0.15873015873015872,0.14285714285714285,0.07936507936507936,5.26984126984127,2.1904761904761907,63.301587301587304
2006-03-18,99,28,16,6,2,0.2828282828282828,0.16161616161616163,0.06060606060606061,0.020202020202020204,3.8383838383838382,2.121212121212121,31.434343434343436
2006-03-19,123,25,21,16,16,0.2032520325203252,0.17073170731707318,0.13008130081300814,0.13008130081300814,3.821138211382114,2.089430894308943,35.707317073170735
2006-03-20,42,6,4,3,2,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.047619047619047616,2.0238095238095237,1.8095238095238095,20.404761904761905
2006-03-21,59,20,9,6,8,0.3389830508474576,0.15254237288135594,0.1016949152542373,0.13559322033898305,3.8983050847457625,2.23728813559322,41.79661016949152
2006-03-22,62,20,14,9,7,0.3225806451612903,0.22580645161290322,0.14516129032258066,0.11290322580645161,5.080645161290323,2.532258064516129,56.41935483870968
2006-03-23,74,11,6,7,0,0.14864864864864866,0.08108108108108109,0.0945945945945946,0.0,2.9054054054054053,1.7837837837837838,26.094594594594593
2006-03-24,83,29,12,11,1,0.3493975903614458,0.14457831325301204,0.13253012048192772,0.012048192771084338,4.578313253012048,2.325301204819277,41.81927710843374
2006-03-25,85,28,9,8,7,0.32941176470588235,0.10588235294117647,0.09411764705882353,0.08235294117647059,3.1882352941176473,1.7882352941176471,21.576470588235296
2006-03-26,85,23,12,10,7,0.27058823529411763,0.1411764705882353,0.11764705882352941,0.08235294117647059,3.3294117647058825,2.2,34.95294117647059
2006-03-27,90,21,14,5,8,0.23333333333333334,0.15555555555555556,0.05555555555555555,0.08888888888888889,3.2777777777777777,2.2777777777777777,39.111111111111114
2006-03-28,77,21,6,6,3,0.2727272727272727,0.07792207792207792,0.07792207792207792,0.03896103896103896,2.7662337662337664,1.7792207792207793,14.87012987012987
2006-03-29,76,13,9,4,3,0.17105263157894737,0.11842105263157894,0.05263157894736842,0.039473684210526314,3.1973684210526314,1.644736842105263,19.18421052631579
2006-03-30,31,12,5,1,2,0.3870967741935484,0.16129032258064516,0.03225806451612903,0.06451612903225806,4.161290322580645,2.6129032258064515,61.935483870967744
2006-03-31,67,25,8,8,5,0.373134328358209,0.11940298507462686,0.11940298507462686,0.07462686567164178,3.8208955223880596,2.2238805970149254,25.686567164179106
2006-04-01,76,20,16,9,9,0.2631578947368421,0.21052631578947367,0.11842105263157894,0.11842105263157894,4.394736842105263,2.1973684210526314,33.14473684210526
2006-04-02,74,26,14,10,7,0.35135135135135137,0.1891891891891892,0.13513513513513514,0.0945945945945946,4.702702702702703,2.2027027027027026,32.486486486486484
2006-04-03,85,36,15,12,9,0.4235294117647059,0.17647058823529413,0.1411764705882353,0.10588235294117647,4.882352941176471,2.4352941176470586,48.34117647058824
2006-04-04,74,24,10,12,8,0.32432432432432434,0.13513513513513514,0.16216216216216217,0.10810810810810811,5.243243243243243,2.3783783783783785,39.33783783783784
2006-04-05,138,22,12,9,6,0.15942028985507245,0.08695652173913043,0.06521739130434782,0.043478260869565216,2.318840579710145,1.7391304347826086,16.41304347826087
2006-04-06,51,18,11,5,6,0.35294117647058826,0.21568627450980393,0.09803921568627451,0.11764705882352941,4.333333333333333,2.4313725490196076,24.372549019607842
2006-04-07,70,21,11,8,6,0.3,0.15714285714285714,0.11428571428571428,0.08571428571428572,4.614285714285714,2.3857142857142857,32.25714285714286
2006-04-08,74,25,6,0,3,0.33783783783783783,0.08108108108108109,0.0,0.04054054054054054,3.2162162162162162,1.8783783783783783,22.675675675675677
2006-04-09,98,24,16,6,6,0.24489795918367346,0.16326530612244897,0.061224489795918366,0.061224489795918366,3.357142857142857,1.8877551020408163,21.602040816326532
2006-04-10,70,23,10,11,7,0.32857142857142857,0.14285714285714285,0.15714285714285714,0.1,4.414285714285715,2.257142857142857,33.871428571428574
2006-04-11,68,21,4,9,9,0.3088235294117647,0.058823529411764705,0.1323529411764706,0.1323529411764706,3.911764705882353,2.014705882352941,21.88235294117647
2006-04-12,58,24,15,12,10,0.41379310344827586,0.25862068965517243,0.20689655172413793,0.1724137931034483,6.275862068965517,2.689655172413793,53.06896551724138
2006-04-13,71,21,11,8,4,0.29577464788732394,0.15492957746478872,0.11267605633802817,0.056338028169014086,3.0704225352112675,2.056338028169014,21.056338028169016
2006-04-14,80,22,7,7,10,0.275,0.0875,0.0875,0.125,4.45,2.2625,38.925
2006-04-15,92,27,0,9,4,0.29347826086956524,0.0,0.09782608695652174,0.043478260869565216,3.489130434782609,2.0434782608695654,23.217391304347824
2006-04-16,76,20,12,3,1,0.2631578947368421,0.15789473684210525,0.039473684210526314,0.013157894736842105,3.486842105263158,1.7894736842105263,20.32894736842105
2006-04-17,58,17,7,9,1,0.29310344827586204,0.1206896551724138,0.15517241379310345,0.017241379310344827,3.4655172413793105,1.8448275862068966,22.29310344827586
2006-04-18,67,25,10,11,7,0.373134328358209,0.14925373134328357,0.16417910447761194,0.1044776119402985,3.626865671641791,2.029850746268657,20.029850746268657
2006-04-19,71,24,12,5,7,0.3380281690140845,0.16901408450704225,0.07042253521126761,0.09859154929577464,3.1549295774647885,2.0422535211267605,25.070422535211268
2006-04-20,57,17,12,10,7,0.2982456140350877,0.21052631578947367,0.17543859649122806,0.12280701754385964,2.9649122807017543,2.175438596491228,29.263157894736842
2006-04-21,24,0,5,4,1,0.0,0.20833333333333334,0.16666666666666666,0.041666666666666664,2.9583333333333335,1.7916666666666667,26.125
2006-04-23,115,50,20,16,9,0.43478260869565216,0.17391304347826086,0.1391304347826087,0.0782608695652174,4.321739130434783,2.608695652173913,40.66086956521739
2006-04-24,82,30,13,10,9,0.36585365853658536,0.15853658536585366,0.12195121951219512,0.10975609756097561,4.7682926829268295,2.4878048780487805,49.23170731707317
2006-04-25,79,27,8,8,4,0.34177215189873417,0.10126582278481013,0.10126582278481013,0.05063291139240506,3.1265822784810124,2.0126582278481013,20.050632911392405
2006-04-26,95,26,14,10,8,0.2736842105263158,0.14736842105263157,0.10526315789473684,0.08421052631578947,3.6,1.9684210526315788,18.294736842105262
2006-04-27,66,17,7,3,2,0.25757575757575757,0.10606060606060606,0.045454545454545456,0.030303030303030304,2.727272727272727,1.8181818181818181,19.666666666666668
2006-04-28,58,18,3,4,0,0.3103448275862069,0.05172413793103448,0.06896551724137931,0.0,3.3793103448275863,1.6551724137931034,17.75862068965517
2006-04-29,81,30,9,3,2,0.37037037037037035,0.1111111111111111,0.037037037037037035,0.024691358024691357,3.185185185185185,1.8395061728395061,18.666666666666668
2006-04-30,86,28,12,9,8,0.32558139534883723,0.13953488372093023,0.10465116279069768,0.09302325581395349,4.686046511627907,2.255813953488372,29.593023255813954
2006-05-01,58,20,5,2,2,0.3448275862068966,0.08620689655172414,0.034482758620689655,0.034482758620689655,3.8275862068965516,2.0344827586206895,21.03448275862069
2006-05-02,65,15,7,7,3,0.23076923076923078,0.1076923076923077,0.1076923076923077,0.046153846153846156,1.6923076923076923,1.8307692307692307,8.861538461538462
2006-05-03,64,19,14,11,5,0.296875,0.21875,0.171875,0.078125,4.4375,2.53125,32.359375
2006-05-04,55,16,8,5,4,0.2909090909090909,0.14545454545454545,0.09090909090909091,0.07272727272727272,3.2,2.1454545454545455,31.454545454545453
2006-05-05,71,29,14,14,9,0.4084507042253521,0.19718309859154928,0.19718309859154928,0.1267605633802817,5.126760563380282,2.6056338028169015,48.54929577464789
2006-05-06,82,25,13,9,2,0.3048780487804878,0.15853658536585366,0.10975609756097561,0.024390243902439025,3.817073170731707,2.1951219512195124,29.21951219512195
2006-05-07,103,25,18,16,10,0.24271844660194175,0.17475728155339806,0.1553398058252427,0.0970873786407767,3.7864077669902914,1.9223300970873787,30.50485436893204
2006-05-08,56,23,17,5,6,0.4107142857142857,0.30357142857142855,0.08928571428571429,0.10714285714285714,4.160714285714286,2.4642857142857144,38.964285714285715
2006-05-09,62,17,7,7,4,0.27419354838709675,0.11290322580645161,0.11290322580645161,0.06451612903225806,3.693548387096774,2.064516129032258,31.241935483870968
2006-05-10,71,24,12,7,6,0.3380281690140845,0.16901408450704225,0.09859154929577464,0.08450704225352113,4.985915492957746,2.436619718309859,58.70422535211268
2006-05-11,58,17,8,7,3,0.29310344827586204,0.13793103448275862,0.1206896551724138,0.05172413793103448,3.0344827586206895,2.0,16.79310344827586
2006-05-12,80,27,13,7,1,0.3375,0.1625,0.0875,0.0125,3.3875,2.1375,33.525
2006-05-13,83,30,14,11,4,0.3614457831325301,0.1686746987951807,0.13253012048192772,0.04819277108433735,4.698795180722891,2.253012048192771,33.68674698795181
2006-05-14,65,16,6,5,5,0.24615384615384617,0.09230769230769231,0.07692307692307693,0.07692307692307693,4.3538461538461535,2.1538461538461537,32.676923076923075
2006-05-15,77,26,15,9,6,0.33766233766233766,0.19480519480519481,0.11688311688311688,0.07792207792207792,3.6623376623376624,2.2337662337662336,30.896103896103895
2006-05-16,58,21,9,8,5,0.3620689655172414,0.15517241379310345,0.13793103448275862,0.08620689655172414,4.672413793103448,2.4482758620689653,33.08620689655172
2006-05-17,61,13,5,5,2,0.21311475409836064,0.08196721311475409,0.08196721311475409,0.03278688524590164,3.2295081967213113,1.8852459016393444,23.934426229508198
2006-05-18,56,18,10,8,10,0.32142857142857145,0.17857142857142858,0.14285714285714285,0.17857142857142858,4.107142857142857,2.4464285714285716,34.05357142857143
2006-05-19,77,19,7,6,2,0.24675324675324675,0.09090909090909091,0.07792207792207792,0.025974025974025976,3.090909090909091,1.8831168831168832,18.428571428571427
2006-05-20,65,21,7,3,1,0.3230769230769231,0.1076923076923077,0.046153846153846156,0.015384615384615385,3.9846153846153847,1.8615384615384616,17.46153846153846
2006-05-21,71,13,3,4,3,0.18309859154929578,0.04225352112676056,0.056338028169014086,0.04225352112676056,2.8732394366197185,1.6619718309859155,13.43661971830986
2006-05-22,53,19,15,6,7,0.3584905660377358,0.2830188679245283,0.11320754716981132,0.1320754716981132,5.188679245283019,2.6037735849056602,47.64150943396226
2006-05-23,51,12,6,5,3,0.23529411764705882,0.11764705882352941,0.09803921568627451,0.058823529411764705,3.0588235294117645,1.7647058823529411,26.137254901960784
2006-05-24,50,12,10,5,2,0.24,0.2,0.1,0.04,3.34,2.16,18.28
2006-05-25,60,15,7,3,2,0.25,0.11666666666666667,0.05,0.03333333333333333,2.9,2.0833333333333335,18.866666666666667
2006-05-26,56,19,7,8,6,0.3392857142857143,0.125,0.14285714285714285,0.10714285714285714,4.464285714285714,2.4464285714285716,33.75
2006-05-27,69,18,10,4,4,0.2608695652173913,0.14492753623188406,0.057971014492753624,0.057971014492753624,3.1159420289855073,2.0869565217391304,19.27536231884058
2006-05-28,65,15,6,4,1,0.23076923076923078,0.09230769230769231,0.06153846153846154,0.015384615384615385,3.6769230769230767,1.9230769230769231,21.76923076923077
2006-05-29,59,21,1,4,2,0.3559322033898305,0.01694915254237288,0.06779661016949153,0.03389830508474576,3.169491525423729,2.0677966101694913,19.25423728813559
2006-05-30,76,26,7,4,1,0.34210526315789475,0.09210526315789473,0.05263157894736842,0.013157894736842105,3.9342105263157894,2.0526315789473686,33.776315789473685
2006-05-31,74,23,8,10,7,0.3108108108108108,0.10810810810810811,0.13513513513513514,0.0945945945945946,4.121621621621622,2.2162162162162162,31.06756756756757
2006-06-01,62,29,12,12,5,0.46774193548387094,0.1935483870967742,0.1935483870967742,0.08064516129032258,4.951612903225806,2.774193548387097,46.95161290322581
2006-06-02,86,37,4,3,2,0.43023255813953487,0.046511627906976744,0.03488372093023256,0.023255813953488372,2.8372093023255816,1.7674418604651163,13.174418604651162
2006-06-03,88,18,10,8,6,0.20454545454545456,0.11363636363636363,0.09090909090909091,0.06818181818181818,2.3863636363636362,1.8068181818181819,15.681818181818182
2006-06-04,63,17,9,10,3,0.2698412698412698,0.14285714285714285,0.15873015873015872,0.047619047619047616,4.238095238095238,2.2222222222222223,26.333333333333332
2006-06-05,51,14,8,2,3,0.27450980392156865,0.1568627450980392,0.0392156862745098,0.058823529411764705,1.7058823529411764,1.7058823529411764,18.333333333333332
2006-06-06,52,21,11,5,5,0.40384615384615385,0.21153846153846154,0.09615384615384616,0.09615384615384616,4.326923076923077,2.4423076923076925,38.69230769230769
2006-06-07,74,25,9,5,1,0.33783783783783783,0.12162162162162163,0.06756756756756757,0.013513513513513514,3.3783783783783785,2.081081081081081,23.87837837837838
2006-06-08,56,15,7,8,3,0.26785714285714285,0.125,0.14285714285714285,0.05357142857142857,4.035714285714286,2.1964285714285716,35.392857142857146
2006-06-09,82,20,7,3,6,0.24390243902439024,0.08536585365853659,0.036585365853658534,0.07317073170731707,2.8902439024390243,1.829268292682927,19.182926829268293
2006-06-10,72,25,10,5,2,0.3472222222222222,0.1388888888888889,0.06944444444444445,0.027777777777777776,4.125,2.3055555555555554,31.88888888888889
2006-06-11,67,15,9,4,4,0.22388059701492538,0.13432835820895522,0.05970149253731343,0.05970149253731343,4.8059701492537314,2.029850746268657,37.83582089552239
2006-06-12,80,27,11,10,6,0.3375,0.1375,0.125,0.075,4.575,2.2125,32.1125
2006-06-13,51,21,13,11,8,0.4117647058823529,0.2549019607843137,0.21568627450980393,0.1568627450980392,5.470588235294118,2.843137254901961,43.23529411764706
2006-06-14,77,14,7,9,7,0.18181818181818182,0.09090909090909091,0.11688311688311688,0.09090909090909091,3.155844155844156,2.0779220779220777,28.0
2006-06-15,52,22,5,3,3,0.4230769230769231,0.09615384615384616,0.057692307692307696,0.057692307692307696,2.7884615384615383,2.1538461538461537,27.73076923076923
2006-06-16,58,15,3,6,6,0.25862068965517243,0.05172413793103448,0.10344827586206896,0.10344827586206896,3.8275862068965516,2.293103448275862,30.275862068965516
2006-06-17,89,23,6,7,4,0.25842696629213485,0.06741573033707865,0.07865168539325842,0.0449438202247191,3.157303370786517,1.7752808988764044,20.797752808988765
2006-06-18,58,14,6,4,4,0.2413793103448276,0.10344827586206896,0.06896551724137931,0.06896551724137931,4.275862068965517,1.7413793103448276,17.862068965517242
2006-06-19,61,29,14,11,5,0.47540983606557374,0.22950819672131148,0.18032786885245902,0.08196721311475409,5.39344262295082,2.5901639344262297,44.39344262295082
2006-06-20,68,25,9,3,2,0.36764705882352944,0.1323529411764706,0.04411764705882353,0.029411764705882353,4.514705882352941,2.073529411764706,26.029411764705884
2006-06-21,57,15,12,7,4,0.2631578947368421,0.21052631578947367,0.12280701754385964,0.07017543859649122,4.350877192982456,2.3684210526315788,31.350877192982455
2006-06-22,29,18,7,5,4,0.6206896551724138,0.2413793103448276,0.1724137931034483,0.13793103448275862,4.931034482758621,2.9655172413793105,71.27586206896552
2006-06-23,53,17,10,6,7,0.32075471698113206,0.18867924528301888,0.11320754716981132,0.1320754716981132,3.6792452830188678,2.3207547169811322,30.20754716981132
2006-06-24,65,17,3,4,1,0.26153846153846155,0.046153846153846156,0.06153846153846154,0.015384615384615385,3.1538461538461537,1.7384615384615385,14.738461538461538
2006-06-25,58,15,13,6,4,0.25862068965517243,0.22413793103448276,0.10344827586206896,0.06896551724137931,4.103448275862069,2.189655172413793,38.241379310344826
2006-06-26,40,15,2,3,2,0.375,0.05,0.075,0.05,5.0,2.325,32.5
2006-06-27,50,17,4,4,3,0.34,0.08,0.08,0.06,4.46,2.12,28.24
2006-06-28,48,21,14,6,7,0.4375,0.2916666666666667,0.125,0.14583333333333334,5.458333333333333,2.8541666666666665,48.645833333333336
2006-06-29,46,16,8,6,3,0.34782608695652173,0.17391304347826086,0.13043478260869565,0.06521739130434782,3.4347826086956523,2.260869565217391,28.41304347826087
2006-06-30,56,20,12,7,5,0.35714285714285715,0.21428571428571427,0.125,0.08928571428571429,4.303571428571429,2.3214285714285716,37.44642857142857
2006-07-01,61,17,11,7,7,0.2786885245901639,0.18032786885245902,0.11475409836065574,0.11475409836065574,4.049180327868853,1.8360655737704918,26.721311475409838
2006-07-02,66,19,10,7,2,0.2878787878787879,0.15151515151515152,0.10606060606060606,0.030303030303030304,4.121212121212121,2.106060606060606,31.515151515151516
2006-07-03,53,19,9,8,6,0.3584905660377358,0.16981132075471697,0.1509433962264151,0.11320754716981132,4.471698113207547,2.169811320754717,49.528301886792455
2006-07-04,45,12,4,6,4,0.26666666666666666,0.08888888888888889,0.13333333333333333,0.08888888888888889,3.511111111111111,1.9777777777777779,24.822222222222223
2006-07-05,40,10,9,6,3,0.25,0.225,0.15,0.075,3.725,2.35,24.775
2006-07-06,38,6,7,5,6,0.15789473684210525,0.18421052631578946,0.13157894736842105,0.15789473684210525,3.1842105263157894,2.0526315789473686,21.710526315789473
2006-07-07,54,19,8,7,6,0.35185185185185186,0.14814814814814814,0.12962962962962962,0.1111111111111111,5.407407407407407,2.2222222222222223,46.388888888888886
2006-07-08,37,13,5,2,2,0.35135135135135137,0.13513513513513514,0.05405405405405406,0.05405405405405406,3.2162162162162162,1.9189189189189189,13.594594594594595
2006-07-09,43,12,10,6,3,0.27906976744186046,0.23255813953488372,0.13953488372093023,0.06976744186046512,4.488372093023256,2.3255813953488373,28.27906976744186
2006-07-10,39,14,7,4,5,0.358974358974359,0.1794871794871795,0.10256410256410256,0.1282051282051282,5.589743589743589,2.58974358974359,47.0
2006-07-11,43,17,4,4,3,0.3953488372093023,0.09302325581395349,0.09302325581395349,0.06976744186046512,3.9069767441860463,2.255813953488372,30.209302325581394
2006-07-12,38,10,6,8,5,0.2631578947368421,0.15789473684210525,0.21052631578947367,0.13157894736842105,4.578947368421052,2.3157894736842106,41.86842105263158
2006-07-13,32,13,6,6,2,0.40625,0.1875,0.1875,0.0625,5.375,2.75,42.3125
2006-07-14,39,21,6,4,2,0.5384615384615384,0.15384615384615385,0.10256410256410256,0.05128205128205128,5.410256410256411,2.6666666666666665,35.61538461538461
2006-07-15,40,11,2,4,1,0.275,0.05,0.1,0.025,3.35,1.975,23.35
2006-07-16,52,12,13,5,5,0.23076923076923078,0.25,0.09615384615384616,0.09615384615384616,4.384615384615385,2.3461538461538463,35.71153846153846
2006-07-17,41,8,3,1,2,0.1951219512195122,0.07317073170731707,0.024390243902439025,0.04878048780487805,2.682926829268293,2.024390243902439,19.24390243902439
2006-07-18,43,16,11,6,6,0.37209302325581395,0.2558139534883721,0.13953488372093023,0.13953488372093023,4.209302325581396,2.4651162790697674,27.046511627906977
2006-07-19,41,11,5,4,5,0.2682926829268293,0.12195121951219512,0.0975609756097561,0.12195121951219512,4.170731707317073,1.951219512195122,28.658536585365855
2006-07-20,33,15,8,5,4,0.45454545454545453,0.24242424242424243,0.15151515151515152,0.12121212121212122,4.090909090909091,2.757575757575758,28.181818181818183
2006-07-21,38,13,7,5,2,0.34210526315789475,0.18421052631578946,0.13157894736842105,0.05263157894736842,4.078947368421052,2.3947368421052633,36.05263157894737
2006-07-22,27,14,6,4,3,0.5185185185185185,0.2222222222222222,0.14814814814814814,0.1111111111111111,3.1481481481481484,2.5185185185185186,30.037037037037038
2006-07-23,55,19,8,4,1,0.34545454545454546,0.14545454545454545,0.07272727272727272,0.01818181818181818,4.745454545454545,2.4909090909090907,35.96363636363636
2006-07-24,38,17,5,4,4,0.4473684210526316,0.13157894736842105,0.10526315789473684,0.10526315789473684,3.8421052631578947,2.6315789473684212,43.78947368421053
2006-07-25,52,14,5,5,2,0.2692307692307692,0.09615384615384616,0.09615384615384616,0.038461538461538464,2.8076923076923075,1.8076923076923077,20.807692307692307
2006-07-26,44,15,7,1,2,0.3409090909090909,0.1590909090909091,0.022727272727272728,0.045454545454545456,3.7954545454545454,2.2045454545454546,24.295454545454547
2006-07-27,41,20,7,5,5,0.4878048780487805,0.17073170731707318,0.12195121951219512,0.12195121951219512,5.2682926829268295,2.682926829268293,43.78048780487805
2006-07-28,41,19,8,5,3,0.4634146341463415,0.1951219512195122,0.12195121951219512,0.07317073170731707,4.585365853658536,2.5121951219512195,31.634146341463413
2006-07-29,39,21,7,9,2,0.5384615384615384,0.1794871794871795,0.23076923076923078,0.05128205128205128,5.589743589743589,2.717948717948718,34.43589743589744
2006-07-30,55,21,6,6,5,0.38181818181818183,0.10909090909090909,0.10909090909090909,0.09090909090909091,4.4,2.2,26.963636363636365
2006-07-31,46,13,4,2,1,0.2826086956521739,0.08695652173913043,0.043478260869565216,0.021739130434782608,2.5652173913043477,1.891304347826087,15.108695652173912
2006-08-01,47,21,12,7,6,0.44680851063829785,0.2553191489361702,0.14893617021276595,0.1276595744680851,4.638297872340425,2.851063829787234,30.21276595744681
2006-08-02,39,13,10,7,4,0.3333333333333333,0.2564102564102564,0.1794871794871795,0.10256410256410256,4.0256410256410255,2.4615384615384617,42.794871794871796
2006-08-03,39,11,8,6,2,0.28205128205128205,0.20512820512820512,0.15384615384615385,0.05128205128205128,2.5384615384615383,2.3333333333333335,34.94871794871795
2006-08-04,33,10,8,6,6,0.30303030303030304,0.24242424242424243,0.18181818181818182,0.18181818181818182,6.363636363636363,2.5454545454545454,65.06060606060606
2006-08-05,55,12,8,4,3,0.21818181818181817,0.14545454545454545,0.07272727272727272,0.05454545454545454,2.672727272727273,1.7818181818181817,16.69090909090909
2006-08-06,56,20,10,6,2,0.35714285714285715,0.17857142857142858,0.10714285714285714,0.03571428571428571,4.678571428571429,2.4285714285714284,42.125
2006-08-07,50,17,4,8,3,0.34,0.08,0.16,0.06,3.42,2.16,21.24
2006-08-08,58,11,5,2,5,0.1896551724137931,0.08620689655172414,0.034482758620689655,0.08620689655172414,2.1379310344827585,1.8275862068965518,15.827586206896552
2006-08-09,38,6,7,3,1,0.15789473684210525,0.18421052631578946,0.07894736842105263,0.02631578947368421,3.9210526315789473,1.9736842105263157,27.789473684210527
2006-08-10,33,8,2,2,2,0.24242424242424243,0.06060606060606061,0.06060606060606061,0.06060606060606061,1.9696969696969697,1.7575757575757576,19.272727272727273
2006-08-11,51,18,10,6,5,0.35294117647058826,0.19607843137254902,0.11764705882352941,0.09803921568627451,4.2745098039215685,2.627450980392157,48.1764705882353
2006-08-12,70,19,7,7,3,0.2714285714285714,0.1,0.1,0.04285714285714286,3.0428571428571427,2.1,18.728571428571428
2006-08-13,58,19,12,5,4,0.3275862068965517,0.20689655172413793,0.08620689655172414,0.06896551724137931,5.137931034482759,2.5689655172413794,44.62068965517241
2006-08-14,43,9,3,4,1,0.20930232558139536,0.06976744186046512,0.09302325581395349,0.023255813953488372,3.186046511627907,1.8372093023255813,18.674418604651162
2006-08-15,29,14,9,5,4,0.4827586206896552,0.3103448275862069,0.1724137931034483,0.13793103448275862,6.827586206896552,3.0344827586206895,61.41379310344828
2006-08-16,34,8,4,2,4,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.11764705882352941,4.176470588235294,2.264705882352941,28.705882352941178
2006-08-17,39,19,4,3,5,0.48717948717948717,0.10256410256410256,0.07692307692307693,0.1282051282051282,4.589743589743589,2.4358974358974357,34.53846153846154
2006-08-18,45,15,6,7,5,0.3333333333333333,0.13333333333333333,0.15555555555555556,0.1111111111111111,3.7777777777777777,2.2,31.88888888888889
2006-08-19,36,10,4,4,0,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.0,3.5277777777777777,2.1666666666666665,22.02777777777778
2006-08-20,45,8,7,4,2,0.17777777777777778,0.15555555555555556,0.08888888888888889,0.044444444444444446,2.888888888888889,1.6222222222222222,17.22222222222222
2006-08-21,35,11,3,3,2,0.3142857142857143,0.08571428571428572,0.08571428571428572,0.05714285714285714,3.0,1.8571428571428572,22.17142857142857
2006-08-22,30,15,6,5,2,0.5,0.2,0.16666666666666666,0.06666666666666667,4.7,2.8666666666666667,38.93333333333333
2006-08-23,35,11,5,3,3,0.3142857142857143,0.14285714285714285,0.08571428571428572,0.08571428571428572,4.628571428571429,2.6,35.68571428571428
2006-08-24,41,9,5,3,5,0.21951219512195122,0.12195121951219512,0.07317073170731707,0.12195121951219512,3.0,2.097560975609756,41.90243902439025
2006-08-25,28,8,2,2,3,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.10714285714285714,3.0357142857142856,1.7142857142857142,14.178571428571429
2006-08-26,40,11,6,3,2,0.275,0.15,0.075,0.05,3.275,2.0,32.175
2006-08-27,41,13,3,5,4,0.3170731707317073,0.07317073170731707,0.12195121951219512,0.0975609756097561,3.341463414634146,2.1463414634146343,36.5609756097561
2006-08-28,51,12,1,2,0,0.23529411764705882,0.0196078431372549,0.0392156862745098,0.0,2.1372549019607843,1.607843137254902,8.882352941176471
2006-08-29,31,8,2,2,1,0.25806451612903225,0.06451612903225806,0.06451612903225806,0.03225806451612903,3.5161290322580645,1.935483870967742,17.0
2006-08-30,33,12,1,3,3,0.36363636363636365,0.030303030303030304,0.09090909090909091,0.09090909090909091,2.878787878787879,2.212121212121212,18.060606060606062
2006-08-31,10,6,2,0,0,0.6,0.2,0.0,0.0,2.9,2.3,18.8
2006-09-01,36,11,4,3,1,0.3055555555555556,0.1111111111111111,0.08333333333333333,0.027777777777777776,2.4166666666666665,1.9722222222222223,20.416666666666668
2006-09-02,40,11,8,4,4,0.275,0.2,0.1,0.1,2.475,1.9,16.325
